brand,name,parfumo_url,gender,rank,rating,votes,year,top_notes,heart_notes,base_notes,family,image_url,notes
Issey Miyake,L'Eau d'Issey Eau de Toilette,https://www.parfumo.com/Perfumes/Issey_Miyake/L_Eau_d_Issey_Eau_de_Toilette,WOMEN,216,7.3,737,,,,,,https://media.parfumo.com/perfumes/2a/2a25b0-l-eau-d-issey-eau-de-toilette-issey-miyake_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Love Tuberose,https://www.parfumo.com/Perfumes/Amouage/Love_Tuberose,WOMEN,217,8.0,413,,,,,,https://media.parfumo.com/perfumes/fe/fe975f-love-tuberose-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Mitsouko Eau de Toilette,https://www.parfumo.com/Perfumes/Guerlain/Mitsouko_Eau_de_Toilette,WOMEN,218,8.3,330,,,,,,https://media.parfumo.com/perfumes/34/3443bb-mitsouko-eau-de-toilette-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Prada,Prada (2004),https://www.parfumo.com/Perfumes/Prada/Prada_2004,WOMEN,219,7.8,467,,,,,,https://media.parfumo.com/perfumes/f0/f0923d-prada-2004-prada-amber-prada_1200.jpg?width=240&aspect_ratio=1:1,
Giorgio Armani,Sì Fiori Eau de Parfum,https://www.parfumo.com/Perfumes/Giorgio_Armani/S_Fiori,WOMEN,220,8.1,385,,,,,,https://media.parfumo.com/perfumes/93/9382e0-si-fiori-eau-de-parfum-giorgio-armani_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Allure Sensuelle Eau de Parfum,https://www.parfumo.com/Perfumes/Chanel/Allure_Sensuelle,WOMEN,221,7.9,423,,,,,,https://media.parfumo.com/perfumes/39/397d97-allure-sensuelle-eau-de-parfum-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Moresque,Seta,https://www.parfumo.com/Perfumes/Moresque/seta,WOMEN,222,8.0,402,,,,,,https://media.parfumo.com/perfumes/37/3787b7-seta-moresque_1200.jpg?width=240&aspect_ratio=1:1,
Prada,La Femme,https://www.parfumo.com/Perfumes/Prada/La_Femme,WOMEN,223,7.7,516,,,,,,https://media.parfumo.com/perfumes/dd/dd2934-la-femme-prada_1200.jpg?width=240&aspect_ratio=1:1,
Chloé,Nomade Jasmin Naturel,https://www.parfumo.com/Perfumes/Chloe/nomade-jasmin-naturel,WOMEN,224,8.0,395,,,,,,https://media.parfumo.com/perfumes/3a/3a8afc_nomade-jasmin-naturel-chloe_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,APOM Femme Eau de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/apom-femme-eau-de-parfum,WOMEN,225,7.8,458,,,,,,https://media.parfumo.com/perfumes/eb/eb9e0d-apom-femme-eau-de-parfum-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Armaf,Club de Nuit Intense Woman,https://www.parfumo.com/Perfumes/Armaf/club-de-nuit-intense-woman,WOMEN,226,7.9,443,,,,,,https://media.parfumo.com/perfumes/66/66647f_club-de-nuit-intense-woman-armaf_1200.jpg?width=240&aspect_ratio=1:1,
Cartier,Must de Cartier Eau de Toilette,https://www.parfumo.com/Perfumes/Cartier/Must_de_Cartier_Eau_de_Toilette,WOMEN,227,8.1,368,,,,,,https://media.parfumo.com/perfumes/75/75ff1b-must-de-cartier-eau-de-toilette-cartier_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Coco Mademoiselle Eau de Toilette,https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Toilette,WOMEN,228,8.1,383,,,,,,https://media.parfumo.com/perfumes/df/df9b2d-coco-mademoiselle-eau-de-toilette-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Une Nuit Nomade,Sun Bleached,https://www.parfumo.com/Perfumes/Une_Nuit_Nomade/sun-bleached,WOMEN,229,7.6,555,,,,,,https://media.parfumo.com/perfumes/5d/5dc910-sun-bleached-une-nuit-nomade_1200.jpg?width=240&aspect_ratio=1:1,
Lanvin,Éclat d'Arpège Eau de Parfum,https://www.parfumo.com/Perfumes/Lanvin/eclat-d-arpege-eau-de-parfum,WOMEN,230,7.6,536,,,,,,https://media.parfumo.com/perfumes/88/889e3e-eclat-d-arpege-eau-de-parfum-lanvin_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Vol de Nuit Extrait,https://www.parfumo.com/Perfumes/Guerlain/Vol_de_Nuit_Extrait,WOMEN,231,8.9,215,,,,,,https://media.parfumo.com/perfumes/8d/8dbfb0-vol-de-nuit-extrait-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Mugler,Alien Goddess Eau de Parfum Intense,https://www.parfumo.com/Perfumes/mugler/alien-goddess-eau-de-parfum-intense,WOMEN,232,8.0,399,,,,,,https://media.parfumo.com/perfumes/0b/0b1e8d-alien-goddess-eau-de-parfum-intense-mugler_1200.jpg?width=240&aspect_ratio=1:1,
Jeanne en Provence,Verveine Cédrat,https://www.parfumo.com/Perfumes/Jeanne_en_Provence/Verveine_Cedrat,WOMEN,233,8.0,390,,,,,,https://media.parfumo.com/perfumes/bb/bb8172_verveine-cedrat-jeanne-en-provence_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Beige Eau de Toilette,https://www.parfumo.com/Perfumes/Chanel/Les_Exclusifs_de_Chanel__Beige_Eau_de_Toilette,WOMEN,234,7.8,456,,,,,,https://media.parfumo.com/perfumes/86/861708-beige-eau-de-toilette-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Lancôme,Hypnôse Eau de Parfum,https://www.parfumo.com/Perfumes/Lancome/Hypnse,WOMEN,235,7.4,600,,,,,,https://media.parfumo.com/perfumes/98/98ecc0-hypnose-eau-de-parfum-lancome_1200.jpg?width=240&aspect_ratio=1:1,
Kajal,Lamar,https://www.parfumo.com/Perfumes/Kajal/lamar,WOMEN,236,7.9,433,,,,,,https://media.parfumo.com/perfumes/8e/8e2711-lamar-kajal_1200.jpg?width=240&aspect_ratio=1:1,
Narciso Rodriguez,Narciso Eau de Parfum,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/Narciso,WOMEN,237,7.6,535,,,,,,https://media.parfumo.com/perfumes/d9/d92c6f-narciso-eau-de-parfum-narciso-rodriguez_1200.jpg?width=240&aspect_ratio=1:1,
Puredistance,White,https://www.parfumo.com/Perfumes/Puredistance/White,WOMEN,238,8.4,306,,,,,,https://media.parfumo.com/perfumes/c5/c5c6dc-white-puredistance_1200.jpg?width=240&aspect_ratio=1:1,
Parfums de Marly,Athalia,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Athalia,WOMEN,239,7.7,491,,,,,,https://media.parfumo.com/perfumes/6d/6de8d5-athalia-parfums-de-marly_1200.jpg?width=240&aspect_ratio=1:1,
Dolce & Gabbana,The Only One Eau de Parfum Intense,https://www.parfumo.com/Perfumes/Dolce_Gabbana/the-only-one-eau-de-parfum-intense,WOMEN,240,8.0,394,,,,,,https://media.parfumo.com/perfumes/06/067730-the-only-one-eau-de-parfum-intense-dolce-gabbana_1200.jpg?width=240&aspect_ratio=1:1,
Hugo Boss,Boss Alive Eau de Parfum,https://www.parfumo.com/Perfumes/Hugo_Boss/boss-alive,WOMEN,241,7.4,632,,,,,,https://media.parfumo.com/perfumes/c7/c798cf-boss-alive-eau-de-parfum-hugo-boss_1200.jpg?width=240&aspect_ratio=1:1,
Penhaligon's,The Bewitching Yasmine,https://www.parfumo.com/Perfumes/Penhaligons/the-bewitching-yasmine,WOMEN,242,7.7,468,,,,,,https://media.parfumo.com/perfumes/20/20c8b9-the-bewitching-yasmine-penhaligon-s_1200.jpg?width=240&aspect_ratio=1:1,
Prada,Infusion d'Iris Absolue,https://www.parfumo.com/Perfumes/Prada/Infusion_d_Iris_Absolue,WOMEN,243,8.3,307,,,,,,https://media.parfumo.com/perfumes/d9/d929b8-infusion-d-iris-absolue-prada_1200.jpg?width=240&aspect_ratio=1:1,
Grossmith,Hasu-no-Hana Eau de Parfum,https://www.parfumo.com/Perfumes/Grossmith/Hasu_no_Hana_Eau_de_Parfum,WOMEN,244,8.5,268,,,,,,https://media.parfumo.com/perfumes/87/8777c6-hasu-no-hana-eau-de-parfum-grossmith_1200.jpg?width=240&aspect_ratio=1:1,
Lolita Lempicka,L Eau de Parfum,https://www.parfumo.com/Perfumes/Lolita_Lempicka/L,WOMEN,245,7.6,521,,,,,,https://media.parfumo.com/perfumes/f2/f250fd-l-eau-de-parfum-lolita-lempicka_1200.jpg?width=240&aspect_ratio=1:1,
Parfums de Marly,Valaya Exclusif,https://www.parfumo.com/Perfumes/Parfums_de_Marly/valaya-exclusif,WOMEN,246,7.9,400,,,,,,https://media.parfumo.com/perfumes/58/586199-valaya-exclusif-parfums-de-marly_1200.jpg?width=240&aspect_ratio=1:1,
Estēe Lauder,Private Collection Eau de Parfum,https://www.parfumo.com/Perfumes/Estee_Lauder/Private_Collection_Eau_de_Parfum,WOMEN,247,8.2,322,,,,,,https://media.parfumo.com/perfumes/c2/c289c0-private-collection-eau-de-parfum-estee-lauder_1200.jpg?width=240&aspect_ratio=1:1,
Bottega Veneta,Illusione Eau de Parfum,https://www.parfumo.com/Perfumes/Bottega_Veneta/Illusione_Eau_de_Parfum,WOMEN,248,8.0,391,,,,,,https://media.parfumo.com/perfumes/0a/0a52ea-illusione-eau-de-parfum-bottega-veneta_1200.jpg?width=240&aspect_ratio=1:1,
Marc Jacobs,Decadence,https://www.parfumo.com/Perfumes/Marc_Jacobs/Decadence,WOMEN,249,7.4,602,,,,,,https://media.parfumo.com/perfumes/cb/cb29f6-decadence-marc-jacobs_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Aqua Allegoria Forte Mandarine Basilic,https://www.parfumo.com/Perfumes/Guerlain/aqua-allegoria-forte-mandarine-basilic,WOMEN,250,8.0,382,,,,,,https://media.parfumo.com/perfumes/6f/6f392a-aqua-allegoria-forte-mandarine-basilic-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,N°5 Eau de Toilette,https://www.parfumo.com/Perfumes/Chanel/N5_Eau_de_Toilette,WOMEN,251,8.3,312,,,,,,https://media.parfumo.com/perfumes/ce/ce5c20-n-5-eau-de-toilette-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Gabrielle Chanel Eau de Parfum,https://www.parfumo.com/Perfumes/Chanel/Gabrielle_Chanel,WOMEN,252,7.3,653,,,,,,https://media.parfumo.com/perfumes/9d/9dc9c1-gabrielle-chanel-eau-de-parfum-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Brecourt,Farah Eau de Parfum,https://www.parfumo.com/Perfumes/Brecourt/farah-haram-eau-de-parfum,WOMEN,253,8.0,366,,,,,,https://media.parfumo.com/perfumes/e7/e717a2-farah-haram-brecourt_1200.jpg?width=240&aspect_ratio=1:1,
Jean-Louis Scherrer,Jean-Louis Scherrer Eau de Toilette,https://www.parfumo.com/Perfumes/Jean_Louis_Scherrer/Jean_Louis_Scherrer_Eau_de_Toilette,WOMEN,254,8.1,354,,,,,,https://media.parfumo.com/perfumes/ca/caf483-jean-louis-scherrer-eau-de-toilette-jean-louis-scherrer_1200.jpg?width=240&aspect_ratio=1:1,
Shiseido,Féminité du Bois Eau de Parfum,https://www.parfumo.com/Perfumes/Shiseido/Feminite_du_Bois_Eau_de_Parfum,WOMEN,255,8.6,249,,,,,,https://media.parfumo.com/perfumes/7f/7ff212-feminite-du-bois-eau-de-parfum-shiseido_1200.jpg?width=240&aspect_ratio=1:1,
Gucci,Flora Gorgeous Gardenia Eau de Parfum,https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-gardenia-eau-de-parfum,WOMEN,256,7.3,623,,,,,,https://media.parfumo.com/perfumes/9c/9c146d-flora-gorgeous-gardenia-eau-de-parfum-gucci_1200.jpg?width=240&aspect_ratio=1:1,
Kenzo,Flower by Kenzo Eau de Parfum,https://www.parfumo.com/Perfumes/Kenzo/FlowerbyKenzo,WOMEN,257,6.9,923,,,,,,https://media.parfumo.com/perfumes/73/73ccac-flower-by-kenzo-eau-de-parfum-kenzo_1200.jpg?width=240&aspect_ratio=1:1,
Elie Saab,Le Parfum Eau de Parfum,https://www.parfumo.com/Perfumes/Elie_Saab/Le_Parfum,WOMEN,258,7.2,679,,,,,,https://media.parfumo.com/perfumes/9b/9b6703-le-parfum-eau-de-parfum-elie-saab_1200.jpg?width=240&aspect_ratio=1:1,
Calvin Klein,Eternity Eau de Parfum,https://www.parfumo.com/Perfumes/Calvin_Klein/Eternity_Eau_de_Parfum,WOMEN,259,7.0,825,,,,,,https://media.parfumo.com/perfumes/d0/d05175-eternity-eau-de-parfum-calvin-klein_1200.jpg?width=240&aspect_ratio=1:1,
Carolina Herrera,Very Good Girl Eau de Parfum,https://www.parfumo.com/Perfumes/Carolina_Herrera/very-good-girl-eau-de-parfum,WOMEN,260,7.5,536,,,,,,https://media.parfumo.com/perfumes/17/17d682-very-good-girl-eau-de-parfum-carolina-herrera_1200.jpg?width=240&aspect_ratio=1:1,
Maison Margiela,Lipstick On,https://www.parfumo.com/Perfumes/Maison_Margiela/lipstick-on,WOMEN,261,7.8,425,,,,,,https://media.parfumo.com/perfumes/93/93388f-lipstick-on-maison-margiela_1200.jpg?width=240&aspect_ratio=1:1,
Yves Saint Laurent,Manifesto Le Parfum,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Manifesto_Le_Parfum,WOMEN,262,8.5,271,,,,,,https://media.parfumo.com/perfumes/1b/1b4895-manifesto-le-parfum-yves-saint-laurent_1200.jpg?width=240&aspect_ratio=1:1,
Lattafa,Her Confession,https://www.parfumo.com/Perfumes/Lattafa/her-confession,WOMEN,263,7.8,419,,,,,,https://media.parfumo.com/perfumes/19/19f2d5-her-confession-lattafa_1200.jpg?width=240&aspect_ratio=1:1,
Ralph Lauren,Safari Eau de Parfum,https://www.parfumo.com/Perfumes/Ralph_Lauren/Safari_Eau_de_Parfum,WOMEN,264,8.1,355,,,,,,https://media.parfumo.com/perfumes/17/178d44-safari-eau-de-parfum-ralph-lauren_1200.jpg?width=240&aspect_ratio=1:1,
Giorgio Armani,Armani Code Satin,https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Satin,WOMEN,265,8.3,306,,,,,,https://media.parfumo.com/perfumes/63/63725e-armani-code-satin-giorgio-armani_1200.jpg?width=240&aspect_ratio=1:1,
Dior,Dolce Vita Eau de Toilette,https://www.parfumo.com/Perfumes/Dior/Dolce_Vita_Eau_de_Toilette,WOMEN,266,7.6,488,,,,,,https://media.parfumo.com/perfumes/54/540d52_dolce-vita-eau-de-toilette-dior_1200.jpg?width=240&aspect_ratio=1:1,
Hugo Boss,Hugo Deep Red,https://www.parfumo.com/Perfumes/Hugo_Boss/Hugo_Deep_Red,WOMEN,267,7.5,552,,,,,,https://media.parfumo.com/perfumes/99/997191_hugo-deep-red-hugo-boss_1200.jpg?width=240&aspect_ratio=1:1,
Cacharel,Loulou Eau de Parfum,https://www.parfumo.com/Perfumes/Cacharel/Loulou_Eau_de_Parfum,WOMEN,268,7.1,746,,,,,,https://media.parfumo.com/perfumes/96/96c7db_loulou-eau-de-parfum-cacharel_1200.jpg?width=240&aspect_ratio=1:1,
Lattafa,Yara Eau de Parfum,https://www.parfumo.com/Perfumes/Lattafa/yara-eau-de-parfum-1,WOMEN,269,7.3,623,,,,,,https://media.parfumo.com/perfumes/3a/3aa51f-yara-eau-de-parfum-lattafa_1200.jpg?width=240&aspect_ratio=1:1,
Gucci,Rush,https://www.parfumo.com/Perfumes/Gucci/Rush,WOMEN,270,7.3,610,,,,,,https://media.parfumo.com/perfumes/6d/6d0b5a-rush-gucci_1200.jpg?width=240&aspect_ratio=1:1,
Hermès,Elixir des Merveilles,https://www.parfumo.com/Perfumes/Hermes/Elixir_des_Merveilles,WOMEN,271,7.7,442,,,,,,https://media.parfumo.com/perfumes/e8/e804bb-elixir-des-merveilles-hermes_1200.jpg?width=240&aspect_ratio=1:1,
Giorgio Armani,Acqua di Gioia Eau de Parfum,https://www.parfumo.com/Perfumes/Giorgio_Armani/Acqua_di_Gioia,WOMEN,272,6.9,871,,,,,,https://media.parfumo.com/perfumes/0a/0ab74c-acqua-di-gioia-eau-de-parfum-giorgio-armani_1200.jpg?width=240&aspect_ratio=1:1,
Profumi del Forte,By Night (White),https://www.parfumo.com/Perfumes/Profumi_del_Forte/By_Night_White,WOMEN,273,8.0,364,,,,,,https://media.parfumo.com/perfumes/14/14702b-by-night-white-profumi-del-forte_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Chance Eau de Parfum,https://www.parfumo.com/Perfumes/Chanel/Chance,WOMEN,274,7.2,654,,,,,,https://media.parfumo.com/perfumes/46/4645c7-chance-eau-de-parfum-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Lubin,Kismet (2016),https://www.parfumo.com/Perfumes/Lubin/Kismet_2016,WOMEN,275,8.3,293,,,,,,https://media.parfumo.com/perfumes/1d/1d8e30-kismet-2016-lubin_1200.jpg?width=240&aspect_ratio=1:1,
Tom Ford,Metallique,https://www.parfumo.com/Perfumes/Tom_Ford/metallique,WOMEN,276,7.5,521,,,,,,https://media.parfumo.com/perfumes/90/9077c0-metallique-tom-ford_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Cristalle Eau de Parfum,https://www.parfumo.com/Perfumes/Chanel/Cristalle_Eau_de_Parfum,WOMEN,277,7.9,383,,,,,,https://media.parfumo.com/perfumes/3c/3c7058-cristalle-eau-de-parfum-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Giorgio Armani,My Way Eau de Parfum,https://www.parfumo.com/Perfumes/Giorgio_Armani/my-way-eau-de-parfum,WOMEN,278,6.7,1020,,,,,,https://media.parfumo.com/perfumes/36/36d350-my-way-eau-de-parfum-giorgio-armani_1200.jpg?width=240&aspect_ratio=1:1,
Narciso Rodriguez,Narciso Eau de Parfum Ambrée,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/narciso-eau-de-parfum-ambree,WOMEN,279,7.5,539,,,,,,https://media.parfumo.com/perfumes/79/79eeb3-narciso-eau-de-parfum-ambree-narciso-rodriguez_1200.jpg?width=240&aspect_ratio=1:1,
Jil Sander,Nº 4 Eau de Parfum,https://www.parfumo.com/Perfumes/Jil_Sander/N_4_Eau_de_Parfum,WOMEN,280,7.6,481,,,,,,https://media.parfumo.com/perfumes/19/19ed38-no-4-eau-de-parfum-jil-sander_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Shalimar Souffle de Parfum,https://www.parfumo.com/Perfumes/Guerlain/Shalimar_Souffle_de_Parfum,WOMEN,281,7.7,440,,,,,,https://media.parfumo.com/perfumes/70/703562-shalimar-souffle-de-parfum-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Maison Francis Kurkdjian,À la Rose Eau de Parfum,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/a-la-rose-eau-de-parfum,WOMEN,282,7.5,504,,,,,,https://media.parfumo.com/perfumes/93/93ff95-a-la-rose-eau-de-parfum-maison-francis-kurkdjian_1200.jpg?width=240&aspect_ratio=1:1,
Hugo Boss,The Scent for Her Eau de Parfum,https://www.parfumo.com/Perfumes/Hugo_Boss/The_Scent_for_Her_Eau_de_Parfum,WOMEN,283,7.2,679,,,,,,https://media.parfumo.com/perfumes/f4/f41eae_the-scent-for-her-eau-de-parfum-hugo-boss_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Shalimar Parfum Initial L'Eau,https://www.parfumo.com/Perfumes/Guerlain/Shalimar_Parfum_Initial_L_Eau,WOMEN,284,8.0,364,,,,,,https://media.parfumo.com/perfumes/49/496843-shalimar-parfum-initial-l-eau-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Ormonde Jayne,Ormonde Woman Eau de Parfum,https://www.parfumo.com/Perfumes/Ormonde_Jayne/Ormonde_Woman_Eau_de_Parfum,WOMEN,285,8.0,364,,,,,,https://media.parfumo.com/perfumes/d0/d0270b-ormonde-woman-eau-de-parfum-ormonde-jayne_1200.jpg?width=240&aspect_ratio=1:1,
Kayali,Lovefest Burning Cherry | 48 Eau de Parfum,https://www.parfumo.com/Perfumes/Kayali/lovefest-burning-cherry-48-eau-de-parfum-1,WOMEN,286,7.5,504,,,,,,https://media.parfumo.com/perfumes/87/87b1aa-lovefest-burning-cherry-48-eau-de-parfum-kayali_1200.jpg?width=240&aspect_ratio=1:1,
Gucci,Bloom Eau de Parfum,https://www.parfumo.com/Perfumes/Gucci/Bloom_Eau_de_Parfum,WOMEN,287,7.3,600,,,,,,https://media.parfumo.com/perfumes/7f/7f0554-bloom-eau-de-parfum-gucci_1200.jpg?width=240&aspect_ratio=1:1,
Mancera,Roses Vanille Eau de Parfum,https://www.parfumo.com/Perfumes/Mancera/roses-vanille-eau-de-parfum,WOMEN,288,7.5,504,,,,,,https://media.parfumo.com/perfumes/97/97bc7d-roses-vanille-eau-de-parfum-mancera_1200.jpg?width=240&aspect_ratio=1:1,
Cerruti,1881 pour Femme (1995) Eau de Toilette,https://www.parfumo.com/Perfumes/Cerruti/1881-pour-femme-1995-eau-de-toilette,WOMEN,289,7.3,587,,,,,,https://media.parfumo.com/perfumes/4c/4c98be-1881-pour-femme-1995-eau-de-toilette-cerruti_1200.jpg?width=240&aspect_ratio=1:1,
Balenciaga,Balenciaga,https://www.parfumo.com/Perfumes/Balenciaga/balenciaga,WOMEN,290,7.8,410,,,,,,https://media.parfumo.com/perfumes/b5/b5f4cc-balenciaga-paris-balenciaga_1200.jpg?width=240&aspect_ratio=1:1,
Yves Saint Laurent,Paris Eau de Toilette,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Paris_Eau_de_Toilette,WOMEN,291,7.7,432,,,,,,https://media.parfumo.com/perfumes/4d/4dc5ff-paris-eau-de-toilette-yves-saint-laurent_1200.jpg?width=240&aspect_ratio=1:1,
Ex Nihilo,Lust In Paradise,https://www.parfumo.com/Perfumes/Ex_Nihilo/Lust_In_Paradise,WOMEN,292,8.0,344,,,,,,https://media.parfumo.com/perfumes/51/5193ee-lust-in-paradise-ex-nihilo_1200.jpg?width=240&aspect_ratio=1:1,
M. Micallef,Ananda Eau de Parfum,https://www.parfumo.com/Perfumes/Martine_Micallef/Ananda,WOMEN,293,7.7,428,,,,,,https://media.parfumo.com/perfumes/e0/e0e32c-ananda-eau-de-parfum-m-micallef_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Gabrielle Chanel Essence,https://www.parfumo.com/Perfumes/Chanel/gabrielle-chanel-essence,WOMEN,294,7.8,397,,,,,,https://media.parfumo.com/perfumes/52/520100-gabrielle-chanel-essence-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Fate Woman Eau de Parfum,https://www.parfumo.com/Perfumes/Amouage/Fate_Woman,WOMEN,295,7.9,357,,,,,,https://media.parfumo.com/perfumes/bf/bf6448-fate-woman-eau-de-parfum-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Bvlgari,Jasmin Noir Eau de Parfum,https://www.parfumo.com/Perfumes/Bvlgari/Jasmin_Noir,WOMEN,296,7.5,497,,,,,,https://media.parfumo.com/perfumes/ed/eda5ce-jasmin-noir-eau-de-parfum-bvlgari_1200.jpg?width=240&aspect_ratio=1:1,
Lancaster,Lancaster Eau de Toilette Concentrée,https://www.parfumo.com/Perfumes/Lancaster/Lancaster_Concentrate,WOMEN,297,8.3,288,,,,,,https://media.parfumo.com/perfumes/08/08c36d-lancaster-eau-de-toilette-concentree-lancaster_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Cuir de Russie Eau de Toilette,https://www.parfumo.com/Perfumes/Chanel/Les_Exclusifs_de_Chanel__Cuir_de_Russie,WOMEN,298,8.0,336,,,,,,https://media.parfumo.com/perfumes/4b/4bedd9-cuir-de-russie-eau-de-toilette-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Givenchy,Organza Eau de Parfum,https://www.parfumo.com/Perfumes/Givenchy/Organza,WOMEN,299,7.8,401,,,,,,https://media.parfumo.com/perfumes/29/294dc9-organza-eau-de-parfum-givenchy_1200.jpg?width=240&aspect_ratio=1:1,
Roberto Cavalli,Roberto Cavalli (2012),https://www.parfumo.com/Perfumes/Roberto_Cavalli/Roberto_Cavalli,WOMEN,300,7.3,555,,,,,,https://media.parfumo.com/perfumes/e3/e30eaf-roberto-cavalli-2012-roberto-cavalli_1200.jpg?width=240&aspect_ratio=1:1,
Balmain,Ambre Gris,https://www.parfumo.com/Perfumes/Balmain/Ambre_Gris,WOMEN,301,7.6,463,,,,,,https://media.parfumo.com/perfumes/d2/d2c65e-ambre-gris-balmain_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,Cristalle Eau de Toilette,https://www.parfumo.com/Perfumes/Chanel/Cristalle_Cristal_Eau_de_Toilette,WOMEN,302,8.2,293,,,,,,https://media.parfumo.com/perfumes/f3/f3ed10-cristalle-cristal-eau-de-toilette-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Blossom Love Eau de Parfum,https://www.parfumo.com/Perfumes/Amouage/Blossom_Love_Eau_de_Parfum,WOMEN,303,7.4,533,,,,,,https://media.parfumo.com/perfumes/e8/e86564-blossom-love-eau-de-parfum-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Robert Piguet,Fracas Eau de Parfum,https://www.parfumo.com/Perfumes/Robert_Piguet/Fracas_Eau_de_Parfum,WOMEN,304,7.7,405,,,,,,https://media.parfumo.com/perfumes/2e/2e808f-fracas-eau-de-parfum-robert-piguet_1200.jpg?width=240&aspect_ratio=1:1,
Amouage,Ciel Woman,https://www.parfumo.com/Perfumes/Amouage/Ciel_for_Her,WOMEN,305,7.7,432,,,,,,https://media.parfumo.com/perfumes/82/82b94f-ciel-woman-amouage_1200.jpg?width=240&aspect_ratio=1:1,
Dana,Tabu Eau de Cologne,https://www.parfumo.com/Perfumes/Dana/Tabu_Eau_de_Cologne,WOMEN,306,8.0,333,,,,,,https://media.parfumo.com/perfumes/97/974602-tabu-eau-de-cologne-dana_1200.jpg?width=240&aspect_ratio=1:1,
Diptyque,Eau Rose Eau de Toilette,https://www.parfumo.com/Perfumes/Diptyque/Eau_Rose,WOMEN,307,7.7,409,,,,,,https://media.parfumo.com/perfumes/3e/3ee9b9-eau-rose-eau-de-toilette-diptyque_1200.jpg?width=240&aspect_ratio=1:1,
Caron,Tabac Blond Eau de Parfum,https://www.parfumo.com/Perfumes/Caron/Tabac_Blond,WOMEN,308,8.4,250,,,,,,https://media.parfumo.com/perfumes/4e/4e4694-tabac-blond-eau-de-parfum-caron_1200.jpg?width=240&aspect_ratio=1:1,
Guerlain,Jicky Extrait,https://www.parfumo.com/Perfumes/Guerlain/Jicky_Extrait,WOMEN,309,9.0,166,,,,,,https://media.parfumo.com/perfumes/7b/7b366c-jicky-extrait-guerlain_1200.jpg?width=240&aspect_ratio=1:1,
Lalique,Satine Eau de Parfum,https://www.parfumo.com/Perfumes/Lalique/Satine_Eau_de_Parfum,WOMEN,310,7.5,488,,,,,,https://media.parfumo.com/perfumes/63/6383ef-satine-eau-de-parfum-lalique_1200.jpg?width=240&aspect_ratio=1:1,
Chanel,31 Rue Cambon Eau de Toilette,https://www.parfumo.com/Perfumes/Chanel/31_rue_Cambon,WOMEN,311,8.2,296,,,,,,https://media.parfumo.com/perfumes/cd/cd6953-31-rue-cambon-eau-de-toilette-chanel_1200.jpg?width=240&aspect_ratio=1:1,
Jil Sander,Style,https://www.parfumo.com/Perfumes/Jil_Sander/Jil_Sander_Style,WOMEN,312,7.6,437,,,,,,https://media.parfumo.com/perfumes/a7/a7a2ed-style-jil-sander_1200.jpg?width=240&aspect_ratio=1:1,
